001000100000012906848685箭坪7-22-2                                               000006908
001000100000013000972324松浦町7-8-44                                              000006871
001000100000013107632759中三依2-12-8                                              000009793
001000100000013208015187柿木沢9-17-49                                             000002594
001000100000013303838142京橋7-28-42                                              000007903
001000100000013400228794湯宮3-9-6                                                000002634
001000100000013502579135竜泉5-8-45                                               000000818
001000100000013605856181大京町5-1-31                                              000005158
001000100000013702445081勝どき6-3-8                                               000008627
001000100000013805996642東和町3-12-21                                             000000051
001000100000013906470985中小来川6-11-30                                            000006043
001000100000014002087671氏家9-18-39                                              000007998
001000100000014101560852上吉羽7-21-26                                             000004648
001000100000014201891102六番町8-26-45                                             000000413
001000100000014309095172蟇沼5-21-17                                              000009429
001000100000014406135556富久町2-7-43                                              000005440
001000100000014506685557押上1-17-36                                              000003628
001000100000014608482072東浅草8-29-3                                              000009893
001000100000014708677908東上野7-21-22                                             000002803
001000100000014801788771方京4-16-21                                              000008064
001000100000014908130418湯本塩原4-27-37                                            000006154
001000100000015006873579三ノ輪3-26-4                                              000003040
001000100000015108817579勝どき7-28-17                                             000000102
001000100000015203865026百村3-27-28                                              000005265
001000100000015307187324中小来川8-12-34                                            000005705
001000100000015407724001白金2-1-10                                               000001514
001000100000015503900943日光8-29-14                                              000000708
001000100000015604235240芝浦1-4-14                                               000005555
001000100000015706658946美原町5-25-26                                             000006978
001000100000015809948599渡辺2-22-50                                              000008501
001000100000015900032005柿木沢7-21-46                                             000003500
001000100000016004372481二つ室4-9-23                                              000008196
001000100000016104020925筑土八幡町1-15-5                                            000000690
001000100000016200442841所野2-12-46                                              000003893
001000100000016308314117脚折4-5-16                                               000008148
001000100000016408152195三ノ輪1-1-6                                               000008443
001000100000016505698345入谷6-5-32                                               000007404
001000100000016604880426筑土八幡町1-10-27                                           000008581
001000100000016708519052豊町6-1-38                                               000005640
001000100000016802767567一ツ橋6-24-45                                             000008131
001000100000016902847936手岡6-25-2                                               000002758
001000100000017008011220千塚2-5-41                                               000008922
001000100000017103109674東上野4-5-13                                              000006003
001000100000017203231938麹町7-11-38                                              000009268
001000100000017308459970元浅草2-28-23                                             000009193
001000100000017406476413今戸6-17-7                                               000005914
001000100000017504481430入谷4-11-7                                               000003159
001000100000017602471607五味ヶ谷5-9-28                                             000004774
001000100000017702792757細野1-12-45                                              000008402
001000100000017806252844上吉羽2-17-32                                             000002483
001000100000017906001781下宇和田8-10-30                                            000005229
001000100000018008035083美原町6-12-21                                             000009130
001000100000018103017277西浅草3-6-50                                              000006028
001000100000018206384847独鈷沢6-6-21                                              000003963
001000100000018300821533渡辺2-19-44                                              000004957
001000100000018409013561下宇和田6-12-27                                            000005346
001000100000018500127159箪笥町8-12-33                                             000009041
001000100000018602102774下宇和田4-20-2                                             000008805
001000100000018703519560土沢4-3-7                                                000009249
001000100000018804804806長畑2-13-42                                              000003536
001000100000018906324376東三島7-21-36                                             000000400
001000100000019009059389東大和町3-9-1                                              000005402
001000100000019100473571花島8-19-49                                              000006224
001000100000019208928840豊町4-18-26                                              000001992
001000100000019302448224橋場9-14-17                                              000000193
001000100000019401805135外国府間8-11-18                                            000009005
001000100000019508728586千塚2-23-43                                              000004111
001000100000019609067679日比谷公園9-11-5                                            000002673
001000100000019708377203浅草8-8-38                                               000005397
001000100000019802324391池之端2-3-2                                               000001550
001000100000019903461684鍛冶ケ沢4-22-16                                            000006738
001000100000020003652086上高野7-28-50                                             000000904
001000100000020101816864横林9-20-7                                               000002549
001000100000020206933979卯の里9-10-46                                             000000864
001000100000020301376642芝公園7-18-17                                             000002599
001000100000020404278449高田馬場7-2-24                                             000005035
001000100000020501776242台場5-8-18                                               000000169
001000100000020603374376浅草橋7-3-11                                              000005093
001000100000020707390852千塚5-1-25                                               000008927
001000100000020804110568幸手1-16-47                                              000005415
001000100000020906158778湯本塩原7-27-4                                             000001237
001000100000021002373949浅草橋3-7-37                                              000001718
001000100000021105945564日本堤1-14-25                                             000005247
001000100000021200236772箭坪3-3-47                                               000001269
001000100000021304592734芝浦8-17-43                                              000001139
001000100000021406922163芝大門2-17-41                                             000002029
001000100000021505864433山中新田1-19-35                                            000007647
001000100000021608581359東大和町1-29-35                                            000009335
001000100000021704030277外国府間4-22-18                                            000003613
001000100000021807309317太田ヶ谷1-28-23                                            000008265
001000100000021905821850四区町6-15-49                                             000007864
001000100000022005194693花島8-22-38                                              000008325
001000100000022109508773東上野2-4-31                                              000003612
001000100000022201575813芝公園9-20-48                                             000002926
001000100000022308497504東三島4-28-16                                             000004113
001000100000022406762060大京町6-22-15                                             000002766
001000100000022508253263松浦町6-3-11                                              000002981
001000100000022602726746氏家新田1-2-33                                             000007215
001000100000022707091052権現堂4-23-2                                              000000555
001000100000022806842411細野5-24-15                                              000008341
001000100000022900383578筑土八幡町3-19-21                                           000009410
001000100000023009422645蟇沼2-11-10                                              000002918
001000100000023102528056丸の内ＪＰタワー8-18-35                                        000004859
001000100000023205944253西小来川3-23-12                                            000008853
001000100000023304156537上野公園9-7-43                                             000007229
001000100000023409135815五味ヶ谷1-21-11                                            000004476
001000100000023507396015中鉢石町9-25-1                                             000004445
001000100000023608808764東神田2-11-50                                             000000543
001000100000023707006510明石町6-1-22                                              000001509
001000100000023806523443皇居外苑9-7-11                                             000001857
001000100000023900205447木立2-26-23                                              000003431
001000100000024004501281幸手4-5-14                                               000002707
001000100000024107650098池之端6-12-2                                              000003761
001000100000024202959936猿楽町4-26-4                                              000009422
001000100000024301484793中川崎6-18-40                                             000004650
001000100000024401811012日本堤7-5-42                                              000001255
001000100000024505886898細竹6-23-43                                              000005686
001000100000024604365135隼町8-22-34                                              000006879
001000100000024707512424四区町2-8-47                                              000005599
001000100000024804010171氏家新田5-11-49                                            000008059
001000100000024908840446細竹7-15-45                                              000003193
001000100000025006863003氏家新田5-6-18                                             000001336
001000100000025108689622鳥越7-20-14                                              000003394
001000100000025202787533今戸2-11-5                                               000003036
001000100000025309791043鍛冶ケ沢8-4-21                                             000001533
001000100000025407682970湯本塩原1-19-5                                             000003560
001000100000025508866911所野8-1-30                                               000000033
001000100000025607521844上高野1-15-2                                              000001461
001000100000025705135414丹勢6-28-16                                              000003830
001000100000025801601579南赤田4-2-14                                              000009420
001000100000025907467146脚折町7-29-15                                             000007172
001000100000026002032999小入7-16-40                                              000006023
001000100000026102624408皇居外苑7-14-39                                            000009520
001000100000026204219688花島8-23-11                                              000002239
001000100000026307113813下宇和田3-10-8                                             000004430
001000100000026408271917猿楽町6-28-44                                             000007236
001000100000026502569744勝どき3-2-30                                              000001671
001000100000026605736385東上野1-22-27                                             000007823
001000100000026706492421百村6-7-25                                               000008246
001000100000026804657403細野8-29-36                                              000004405
001000100000026906538361西神田4-10-33                                             000006380
001000100000027003525572入谷5-12-36                                              000007993
001000100000027100785898猿楽町3-14-45                                             000005439
001000100000027206765426千束9-10-50                                              000002747
001000100000027300878569四区町3-7-43                                              000000290
001000100000027409108384美原町6-11-49                                             000001847
001000100000027509359721高田馬場5-12-21                                            000000549
001000100000027605135150氏家新田9-20-11                                            000003743
001000100000027703118460東上野7-23-6                                              000006085
001000100000027805719332港南3-18-20                                              000006653
001000100000027901083621大京町8-22-48                                             000000832
001000100000028008481180虎ノ門2-20-7                                              000005346
001000100000028101711795前弥六南町4-8-29                                            000004891
001000100000028201770366東上野2-23-33                                             000005106
001000100000028309999935東上野9-22-26                                             000000925
001000100000028407890939南赤田3-16-16                                             000004016
001000100000028500731339上広谷3-10-43                                             000001831
001000100000028604880836白金8-21-15                                              000001761
001000100000028708046004脚折町1-9-26                                              000005469
001000100000028809854921箪笥町5-4-48                                              000003682
001000100000028906312408京橋1-27-22                                              000009770
001000100000029009536487竜泉9-19-14                                              000002850
001000100000029100993434睦3-23-21                                               000008367
001000100000029203103925三筋5-24-31                                              000004974
001000100000029308703792小入4-16-24                                              000008317
001000100000029408077555油井7-25-39                                              000000288
001000100000029500817587上吉羽1-21-35                                             000001429
001000100000029607651909上広谷8-11-34                                             000000824
001000100000029702228627松が谷1-29-2                                              000000549
001000100000029806968874芝公園3-28-38                                             000009638
001000100000029904024881細竹2-16-18                                              000002556
001000100000030009042584平須賀6-4-4                                               000008504
001000100000030100751023今戸3-19-32                                              000005932
001000100000030205945382日比谷公園3-10-32                                           000006670
001000100000030308179649西関宿1-23-50                                             000000984
001000100000030409630290松石5-28-50                                              000001595
001000100000030507342950花島9-6-44                                               000008701
001000100000030605050557上広谷1-10-14                                             000007182
001000100000030703920483太田ヶ谷4-19-5                                             000007963
001000100000030800459569山中新田8-4-4                                              000000421
001000100000030904664500中三依4-22-48                                             000000311
001000100000031005958632西川6-13-29                                              000002620
001000100000031107964514西神田5-3-43                                              000000147
001000100000031205981299無栗屋2-22-2                                              000002516
001000100000031301908280湯本塩原1-27-41                                            000004872
001000100000031409633092松浦町7-8-20                                              000001757
001000100000031505238848平河町4-15-48                                             000003918
001000100000031602649880竜泉6-22-39                                              000005392
001000100000031709209745上高野3-20-48                                             000004101
001000100000031801588781芝浦1-6-1                                                000009260
001000100000031902961572中川崎5-16-18                                             000009507
001000100000032001252362猿楽町9-28-27                                             000004522
001000100000032105479771権現堂7-14-29                                             000006442
001000100000032202135069皇居外苑8-2-18                                             000004036
001000100000032308253665北上野8-6-17                                              000002285
001000100000032404002608太田ヶ谷6-8-30                                             000009027
001000100000032508412118花川戸7-10-39                                             000005690
001000100000032601501779花川戸2-27-30                                             000007592
001000100000032709088241西小来川9-13-37                                            000007337
001000100000032801678476入谷6-2-1                                                000006954
001000100000032902776434東大和町3-14-38                                            000004813
001000100000033007140292柿木沢新田1-29-30                                           000004670
001000100000033105646722千塚7-3-32                                               000002739
001000100000033202411717横林7-23-17                                              000005784
001000100000033303221304隼町4-7-27                                               000003911
001000100000033400524037所野3-29-27                                              000005949
001000100000033505236666中川崎2-13-19                                             000002897
001000100000033608591190浅草7-16-30                                              000003997
001000100000033703039214高田馬場5-26-3                                             000009504
001000100000033806290709独鈷沢2-30-20                                             000008717
001000100000033900636048独鈷沢8-7-34                                              000001879
001000100000034001035301南郷屋5-26-42                                             000008848
001000100000034104296373四区町8-14-47                                             000006421
001000100000034200482403南郷屋2-2-11                                              000008896
001000100000034300674741蔵前2-5-4                                                000003871
001000100000034403465684百村5-29-26                                              000003270
001000100000034507891778脚折2-25-36                                              000005340
001000100000034604236093横林3-16-50                                              000002775
001000100000034709200053藤金8-16-2                                               000009546
001000100000034803049599鶴ヶ丘7-22-7                                              000000572
001000100000034906250513細野7-7-28                                               000002171
001000100000035000739592津久戸町3-9-27                                             000007089
001000100000035104669759大中2-14-32                                              000007948
001000100000035202208147横林3-12-45                                              000003012
001000100000035308162524西関宿8-2-44                                              000004549
001000100000035408424989月島1-30-15                                              000002097
001000100000035503343672丸の内7-19-49                                             000002724
001000100000035603013968天神島5-7-34                                              000006151
001000100000035707027825東神田9-20-23                                             000004376
001000100000035804019616津久戸町2-22-8                                             000001101
001000100000035904943434戸塚町6-2-12                                              000009556
001000100000036009170167西小来川4-3-28                                             000008529
001000100000036101641070百村3-21-33                                              000000914
001000100000036202118494百村6-16-36                                              000004235
001000100000036301319271細野1-22-21                                              000007476
001000100000036401361304戸塚町4-20-31                                             000004018
001000100000036506551095二つ室5-23-45                                             000008534
001000100000036606068382長間2-23-22                                              000003171
001000100000036707786223池之端7-11-46                                             000001978
001000100000036806370743押上5-3-49                                               000001513
001000100000036905227345鍛冶ケ沢3-2-12                                             000008176
001000100000037005358382東神田4-21-25                                             000002704
001000100000037106235511中鉢石町2-14-30                                            000009457
001000100000037201469327押上7-16-33                                              000003485
001000100000037300556925中川崎7-7-29                                              000007943
001000100000037400173485高輪8-20-17                                              000001347
001000100000037509958335五味ヶ谷6-13-12                                            000000121
001000100000037603348826神明内7-7-36                                              000008863
001000100000037706229670東和町9-18-20                                             000007396
001000100000037800546803藤金6-27-29                                              000002590
001000100000037908779197箭坪9-7-2                                                000005319
001000100000038009630589入谷8-12-21                                              000008870
001000100000038102267145池之端5-12-23                                             000009012
001000100000038205718774四区町5-18-22                                             000008815
001000100000038305511314氏家新田5-11-11                                            000009413
001000100000038403795550南郷屋8-1-31                                              000000213
001000100000038508799997北青山6-11-43                                             000000268
001000100000038602305675豊町3-19-48                                              000009145
001000100000038707184774独鈷沢3-1-48                                              000007489
001000100000038805717395台場3-19-46                                              000001781
001000100000038902989617細野3-28-45                                              000007244
001000100000039008682291北上野5-17-31                                             000009083
001000100000039109802043中宮祠8-15-20                                             000005174
001000100000039203146333湯本塩原6-10-31                                            000001901
001000100000039302087617太田ヶ谷5-12-41                                            000002027
001000100000039404119179麹町6-17-28                                              000001190
001000100000039500956828平須賀7-2-22                                              000001475
001000100000039604230067松浦町5-30-24                                             000008852
001000100000039708294602上吉羽9-17-6                                              000004338
001000100000039805951295浅草橋5-10-44                                             000005369
001000100000039907101984氏家新田3-21-16                                            000002004
001000100000040006640798高輪7-19-30                                              000008300
001000100000040103378018東浅草1-15-10                                             000008908
001000100000040201342252四番町3-25-17                                             000007087
001000100000040309502781中川崎7-12-7                                              000001530
001000100000040401547894西浅草7-29-18                                             000003656
001000100000040508423579油井3-17-4                                               000000082
001000100000040603710298小入6-24-9                                               000006414
001000100000040708680083羽折町5-29-9                                              000000760
001000100000040809155594下宇和田1-30-22                                            000003535
001000100000040903417508所野3-8-27                                               000009871
001000100000041007180608中川崎4-9-14                                              000009699
001000100000041108066782小入9-6-9                                                000005217
001000100000041208585226細野6-22-3                                               000003976
001000100000041307497536東神田1-9-44                                              000000645
001000100000041404542906蔵前3-25-28                                              000002264
001000100000041508231204柿木沢3-7-22                                              000003342
001000100000041600684708花川戸6-3-31                                              000008613
001000100000041700537347脚折5-12-49                                              000004949
001000100000041805936823手岡7-6-36                                               000009626
001000100000041907969376日本堤4-21-49                                             000002334
001000100000042007899307四区町4-20-29                                             000004609
001000100000042105344336鶴ヶ丘4-21-12                                             000000048
001000100000042203466821西川2-15-17                                              000009309
001000100000042302085423上野桜木9-24-35                                            000004563
001000100000042406160890中川崎7-20-48                                             000005089
001000100000042506168889大中3-9-35                                               000009310
001000100000042603587570東上野3-21-8                                              000009467
001000100000042705097551松浦町5-11-47                                             000002156
001000100000042807998883勝どき3-6-20                                              000000372
001000100000042908676178六番町3-5-38                                              000003102
001000100000043006824462松浦町3-28-22                                             000007447
001000100000043106718908豊町3-22-18                                              000006333
001000100000043206290515東大和町1-16-41                                            000003991
001000100000043303869032一ツ橋6-24-34                                             000006180
001000100000043405716904北上野1-26-38                                             000000182
001000100000043507298751上広谷4-11-48                                             000009334
001000100000043603996208卯の里2-12-24                                             000008824
001000100000043705792029外国府間9-29-15                                            000000146
001000100000043809982117蔵前9-22-16                                              000004999
001000100000043900463987蟇沼8-3-4                                                000009434
001000100000044008811809松石8-30-35                                              000008971
001000100000044102714563外国府間4-11-4                                             000005508
001000100000044201375789大京町6-10-23                                             000006001
001000100000044301911925三ノ輪1-3-18                                              000008514
001000100000044403563866東三島6-19-17                                             000009245
001000100000044500058724秋葉原2-7-37                                              000003891
001000100000044609889822美原町8-10-22                                             000000344
001000100000044708739393筑土八幡町5-6-25                                            000004255
001000100000044805906834一ツ橋5-19-35                                             000006409
001000100000044903422728港南5-29-38                                              000007331
001000100000045007241033入谷4-18-8                                               000002321
001000100000045101271539西関宿4-22-40                                             000003942
001000100000045205059755日本堤1-24-29                                             000004602
001000100000045302858509箭坪6-5-44                                               000006263
001000100000045403489054方京6-17-29                                              000008179
001000100000045502108504百村4-22-8                                               000003647
001000100000045609810731六番町1-28-26                                             000006458
001000100000045702335121津久戸町5-28-32                                            000002099
001000100000045802825881麹町5-17-24                                              000005739
001000100000045906774293押上4-18-19                                              000008925
001000100000046009659321浅草橋5-27-48                                             000002040
001000100000046106637671隼町9-24-1                                               000007601
001000100000046209429458山中新田7-12-43                                            000005468
001000100000046301536058白金6-9-1                                                000007539
001000100000046405446920高輪9-29-1                                               000007265
001000100000046507849486丸の内1-30-34                                             000009108
001000100000046600398984外国府間4-7-20                                             000005604
001000100000046705652655今戸5-25-34                                              000008861
001000100000046808949149千束3-17-26                                              000001731
001000100000046909724041千塚9-11-44                                              000004432
001000100000047008124713平河町4-28-25                                             000002596
001000100000047101094623木立5-28-26                                              000002581
001000100000047207095210湯宮2-18-42                                              000002000
001000100000047301873839西関宿8-11-9                                              000006588
001000100000047400175027雷門6-1-31                                               000004766
001000100000047504236834千塚5-22-4                                               000000447
001000100000047600729997麹町7-27-7                                               000006019
